officeCler,officeCler,380
officeCler,manConst,371
officeCler,profMan,646
officeCler,retail,662
officeCler,oNE,621
manConst,officeCler,371
manConst,manConst,98
manConst,profMan,456
manConst,retail,536
manConst,oNE,926
profMan,officeCler,646
profMan,manConst,456
profMan,profMan,2105
profMan,retail,1211
profMan,oNE,1890
retail,officeCler,662
retail,manConst,536
retail,profMan,1211
retail,retail,982
retail,oNE,1555
oNE,officeCler,621
oNE,manConst,926
oNE,profMan,1890
oNE,retail,1555
oNE,oNE,592
