FT,FT,7656
FT,homeFT,1222
FT,homePT,466
FT,eNE,782
FT,PT,130
homeFT,FT,1222
homeFT,homeFT,350
homeFT,homePT,115
homeFT,eNE,782
homeFT,PT,174
homePT,FT,466
homePT,homeFT,115
homePT,homePT,93
homePT,eNE,438
homePT,PT,130
eNE,FT,7485
eNE,homeFT,782
eNE,homePT,438
eNE,eNE,15510
eNE,PT,2068
PT,FT,2326
PT,homeFT,174
PT,homePT,130
PT,eNE,2068
PT,PT,385
